[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] Loaded HTML Templates (18): 
	- 404.html
	- deleteschedule.tmpl
	- login.tmpl
	- node.tmpl
	- nodeinfo.tmpl
	- 
	- logs.tmpl
	- masterinfo.tmpl
	- tools.tmpl
	- calendarscheduler.tmpl
	- clusteradd.tmpl
	- clusterdel.tmpl
	- clusterinfo.tmpl
	- optresult.tmpl
	- 403.html
	- cluster.tmpl
	- index.tmpl
	- master.tmpl

[GIN-debug] GET    /static/*filepath         --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] HEAD   /static/*filepath         --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] GET    /                         --> kube-install/lib.DaemonRun.func1 (3 handlers)
[GIN-debug] POST   /login                    --> kube-install/lib.DaemonRun.func2 (3 handlers)
[GIN-debug] GET    /clusterlist              --> kube-install/lib.DaemonRun.func3 (3 handlers)
[GIN-debug] GET    /clusterinfo              --> kube-install/lib.DaemonRun.func4 (3 handlers)
[GIN-debug] GET    /clusteradd               --> kube-install/lib.DaemonRun.func5 (3 handlers)
[GIN-debug] GET    /clusterdel               --> kube-install/lib.DaemonRun.func6 (3 handlers)
[GIN-debug] GET    /deleteschedule           --> kube-install/lib.DaemonRun.func7 (3 handlers)
[GIN-debug] GET    /masteradmin              --> kube-install/lib.DaemonRun.func8 (3 handlers)
[GIN-debug] GET    /masterinfo               --> kube-install/lib.DaemonRun.func9 (3 handlers)
[GIN-debug] GET    /nodeadmin                --> kube-install/lib.DaemonRun.func10 (3 handlers)
[GIN-debug] GET    /nodeinfo                 --> kube-install/lib.DaemonRun.func11 (3 handlers)
[GIN-debug] GET    /nodeadd                  --> kube-install/lib.DaemonRun.func12 (3 handlers)
[GIN-debug] GET    /tools                    --> kube-install/lib.DaemonRun.func13 (3 handlers)
[GIN-debug] GET    /calendarscheduler        --> kube-install/lib.DaemonRun.func14 (3 handlers)
[GIN-debug] GET    /logs                     --> kube-install/lib.DaemonRun.func15 (3 handlers)
[GIN-debug] POST   /install                  --> kube-install/lib.DaemonRun.func16 (3 handlers)
[GIN-debug] POST   /rebuildmaster            --> kube-install/lib.DaemonRun.func17 (3 handlers)
[GIN-debug] POST   /delmaster                --> kube-install/lib.DaemonRun.func18 (3 handlers)
[GIN-debug] POST   /addnode                  --> kube-install/lib.DaemonRun.func19 (3 handlers)
[GIN-debug] POST   /delnode                  --> kube-install/lib.DaemonRun.func20 (3 handlers)
[GIN-debug] POST   /uninstall                --> kube-install/lib.DaemonRun.func21 (3 handlers)
[GIN-debug] POST   /deleteinstallschedule    --> kube-install/lib.DaemonRun.func22 (3 handlers)
[GIN-debug] POST   /sshkey                   --> kube-install/lib.DaemonRun.func23 (3 handlers)
[GIN-debug] GET    /tty                      --> kube-install/lib.DaemonRun.func24 (3 handlers)
[GIN-debug] Listening and serving HTTP on 0.0.0.0:9080
[GIN] 2021/10/22 - 16:23:00 | 200 |   31.404298ms |    192.168.56.1 | GET      "/"
[GIN] 2021/10/22 - 16:23:00 | 200 |     568.898µs |    192.168.56.1 | GET      "/static/css/fonts.css"
[GIN] 2021/10/22 - 16:23:00 | 200 |     804.898µs |    192.168.56.1 | GET      "/static/css/style.css"
[GIN] 2021/10/22 - 16:23:00 | 200 |     699.701µs |    192.168.56.1 | GET      "/static/js/Flot/jquery.flot.resize.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |     926.936µs |    192.168.56.1 | GET      "/static/js/Flot/jquery.flot.pie.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |    1.998024ms |    192.168.56.1 | GET      "/static/js/jQuery/jquery-1.7.2.min.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |    1.968283ms |    192.168.56.1 | GET      "/static/js/Flot/jquery.flot.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |    2.034911ms |    192.168.56.1 | GET      "/static/js/DataTables/jquery.dataTables.min.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |     558.699µs |    192.168.56.1 | GET      "/static/js/ColResizable/colResizable-1.3.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |     999.863µs |    192.168.56.1 | GET      "/static/js/Uniform/jquery.uniform.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |    1.075883ms |    192.168.56.1 | GET      "/static/js/Tipsy/jquery.tipsy.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |    3.424177ms |    192.168.56.1 | GET      "/static/js/jQueryUI/jquery-ui-1.8.21.min.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |     861.369µs |    192.168.56.1 | GET      "/static/js/Elastic/jquery.elastic.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |    1.263177ms |    192.168.56.1 | GET      "/static/css/normalize.css"
[GIN] 2021/10/22 - 16:23:00 | 200 |     709.954µs |    192.168.56.1 | GET      "/static/css/tipsy.css"
[GIN] 2021/10/22 - 16:23:00 | 200 |     524.653µs |    192.168.56.1 | GET      "/static/css/colorpicker.css"
[GIN] 2021/10/22 - 16:23:00 | 200 |     483.488µs |    192.168.56.1 | GET      "/static/css/jquery.cleditor.css"
[GIN] 2021/10/22 - 16:23:00 | 200 |      873.76µs |    192.168.56.1 | GET      "/static/css/fullcalendar.css"
[GIN] 2021/10/22 - 16:23:00 | 200 |     692.882µs |    192.168.56.1 | GET      "/static/css/colorbox.css"
[GIN] 2021/10/22 - 16:23:00 | 200 |     623.853µs |    192.168.56.1 | GET      "/static/js/ColorPicker/colorpicker.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |     523.842µs |    192.168.56.1 | GET      "/static/js/UISpinner/ui.spinner.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |     767.201µs |    192.168.56.1 | GET      "/static/js/SuperTextarea/jquery.supertextarea.min.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |     611.856µs |    192.168.56.1 | GET      "/static/js/MaskedInput/jquery.maskedinput-1.3.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |     653.346µs |    192.168.56.1 | GET      "/static/js/ClEditor/jquery.cleditor.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |    1.207632ms |    192.168.56.1 | GET      "/static/js/FullCalendar/fullcalendar.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |         979µs |    192.168.56.1 | GET      "/static/js/ColorBox/jquery.colorbox.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |    2.447719ms |    192.168.56.1 | GET      "/static/js/kubeinstall.js"
[GIN] 2021/10/22 - 16:23:00 | 200 |   19.804541ms |    192.168.56.1 | GET      "/static/js/Echarts/echarts.min.js"
[GIN] 2021/10/22 - 16:23:01 | 200 |     532.523µs |    192.168.56.1 | GET      "/static/img/kubeinstall_logo.png"
[GIN] 2021/10/22 - 16:23:01 | 200 |     911.149µs |    192.168.56.1 | GET      "/static/img/Textures/pattern4.png"
